,subID,group,block,critRT,Trial,Resp,RT,ACC,rewType,moneyearned,congruent,taskswitch
2991,2,YA,8,617,15,4,493,1,Reward2,0.02,congruent,0
2992,2,YA,8,617,16,4,630,1,Reward4,0,incongruent,0
2993,2,YA,8,617,17,3,588,0,Reward2,0,incongruent,1
2994,2,YA,8,617,18,4,710,1,Reward4,0,incongruent,0
2995,2,YA,8,617,19,4,610,1,Reward2,0.02,congruent,0
2996,2,YA,8,617,20,3,544,1,Reward4,0.04,congruent,0
2997,2,YA,8,617,21,3,609,0,Reward1,0,congruent,1
2998,2,YA,8,617,22,3,874,1,Reward1,0,congruent,0
2999,2,YA,8,617,23,3,267,0,Reward2,0,congruent,0
3000,2,YA,8,617,24,3,550,1,Reward4,0.04,incongruent,1
3001,2,YA,8,617,25,3,83,0,Reward4,0,congruent,1
3002,2,YA,8,617,26,4,14,0,Reward2,0,congruent,0
3003,2,YA,8,617,27,3,274,1,Reward1,0.01,congruent,1
3004,2,YA,8,617,28,3,592,0,Reward2,0,incongruent,1
3005,2,YA,8,617,29,3,256,0,Reward2,0,incongruent,0
3006,2,YA,8,617,30,3,211,0,Reward1,0,incongruent,0
3007,2,YA,8,617,31,4,568,0,Reward2,0,congruent,1
3008,2,YA,8,617,32,4,841,0,Reward1,0,incongruent,1
3009,2,YA,8,617,33,3,370,1,Reward4,0.04,congruent,0
3010,2,YA,8,617,34,3,601,0,Reward2,0,congruent,1
3011,2,YA,8,617,35,3,324,0,Reward4,0,incongruent,1
3012,2,YA,8,617,36,4,865,0,Reward4,0,congruent,1
3013,2,YA,8,617,37,3,539,1,Reward4,0.04,incongruent,1
3014,2,YA,8,617,38,3,728,1,Reward2,0,incongruent,0
3015,2,YA,8,617,39,3,600,1,Reward1,0.01,incongruent,0
3016,2,YA,8,617,40,3,474,1,Reward4,0.04,incongruent,0
3017,2,YA,8,617,41,4,707,1,Reward4,0,congruent,1
3018,2,YA,8,617,42,3,379,0,Reward1,0,congruent,1
3019,2,YA,8,617,43,3,567,0,Reward1,0,congruent,0
3020,2,YA,8,617,44,4,498,1,Reward1,0.01,incongruent,1
3021,2,YA,8,617,45,3,611,1,Reward2,0.02,incongruent,0
3022,2,YA,8,617,46,4,898,1,Reward4,0,congruent,0
3023,2,YA,8,617,47,3,545,1,Reward4,0.04,incongruent,0
3024,2,YA,8,617,48,3,526,0,Reward1,0,incongruent,1
3025,2,YA,8,617,49,4,891,1,Reward4,0,congruent,0
3026,2,YA,8,617,50,3,495,1,Reward4,0.04,incongruent,1
3027,2,YA,8,617,51,4,624,0,Reward2,0,incongruent,1
3028,2,YA,8,617,52,4,763,0,Reward2,0,incongruent,0
3029,2,YA,8,617,53,4,847,1,Reward1,0,incongruent,1
3030,2,YA,8,617,54,3,187,0,Reward4,0,incongruent,1
3031,2,YA,8,617,55,3,230,1,Reward2,0.02,congruent,1
3032,2,YA,8,617,56,3,423,1,Reward4,0.04,congruent,1
3033,2,YA,8,617,57,4,492,1,Reward1,0.01,congruent,0
3034,2,YA,8,617,58,4,615,1,Reward4,0.04,incongruent,1
3035,2,YA,8,617,59,3,429,1,Reward2,0.02,congruent,1
3036,2,YA,8,617,60,4,461,0,Reward2,0,incongruent,1
3037,2,YA,8,617,61,3,747,0,Reward2,0,incongruent,1
3038,2,YA,8,617,62,3,514,1,Reward2,0.02,congruent,0
3039,2,YA,8,617,63,4,755,1,Reward1,0,incongruent,0
3040,2,YA,8,617,64,3,524,1,Reward1,0.01,incongruent,1
3041,2,YA,8,617,65,3,369,1,Reward4,0.04,incongruent,1
3042,2,YA,8,617,66,3,535,1,Reward1,0.01,incongruent,1
3043,2,YA,8,617,67,3,281,1,Reward1,0.01,congruent,0
3044,2,YA,8,617,68,4,524,1,Reward2,0.02,congruent,1
3045,2,YA,8,617,69,3,685,0,Reward1,0,congruent,1
3046,2,YA,8,617,70,4,501,1,Reward1,0.01,congruent,0
3047,2,YA,8,617,71,3,919,0,Reward2,0,congruent,0
3048,2,YA,8,617,72,3,487,1,Reward4,0.04,congruent,1
3049,2,YA,8,617,73,3,602,1,Reward4,0.04,congruent,1
3050,2,YA,8,617,74,3,523,0,Reward4,0,congruent,1
3051,2,YA,8,617,75,4,487,1,Reward1,0.01,congruent,1
3052,2,YA,8,617,76,4,676,1,Reward4,0,incongruent,0
3053,2,YA,8,617,77,3,525,1,Reward2,0.02,congruent,1
3054,2,YA,8,617,78,4,414,1,Reward4,0.04,congruent,0
3055,2,YA,8,617,79,3,446,1,Reward1,0.01,incongruent,0
3056,2,YA,8,617,80,4,510,1,Reward4,0.04,incongruent,1
3057,2,YA,8,617,81,3,328,1,Reward2,0.02,congruent,0
3058,2,YA,8,617,82,3,402,1,Reward1,0.01,congruent,0
3059,2,YA,8,617,83,4,266,1,Reward1,0.01,incongruent,0
3060,2,YA,8,617,84,3,257,1,Reward4,0.04,incongruent,0
3061,2,YA,8,617,85,3,313,1,Reward1,0.01,incongruent,0
3062,2,YA,8,617,86,3,421,1,Reward1,0.01,incongruent,1
3063,2,YA,8,617,87,4,558,1,Reward4,0.04,congruent,1
3064,2,YA,8,617,88,4,508,1,Reward1,0.01,incongruent,0
3065,2,YA,8,617,89,3,404,1,Reward1,0.01,congruent,1
3066,2,YA,8,617,90,3,782,1,Reward2,0,incongruent,1
3067,2,YA,8,617,91,3,539,0,Reward1,0,congruent,0
3068,2,YA,8,617,92,3,360,1,Reward2,0.02,incongruent,0
3069,2,YA,8,617,93,3,568,0,Reward1,0,incongruent,1
3070,2,YA,8,617,94,3,355,0,Reward4,0,incongruent,0
3071,2,YA,8,617,95,3,687,0,Reward2,0,incongruent,1
3072,2,YA,8,617,96,4,477,1,Reward4,0.04,congruent,0
3073,2,YA,9,617,1,3,739,1,Reward1,0,incongruent,0
3074,2,YA,9,617,2,3,504,1,Reward1,0.01,incongruent,1
3075,2,YA,9,617,3,3,529,1,Reward1,0.01,congruent,1
3076,2,YA,9,617,4,3,363,1,Reward1,0.01,congruent,1
3077,2,YA,9,617,5,3,379,1,Reward2,0.02,incongruent,0
3078,2,YA,9,617,6,3,538,1,Reward1,0.01,congruent,0
3079,2,YA,9,617,7,4,331,1,Reward2,0.02,incongruent,0
3080,2,YA,9,617,8,3,438,1,Reward4,0.04,congruent,1
3081,2,YA,9,617,9,4,510,1,Reward2,0.02,incongruent,1
3082,2,YA,9,617,10,4,431,1,Reward2,0.02,incongruent,0
3083,2,YA,9,617,11,3,539,1,Reward1,0.01,congruent,0
3084,2,YA,9,617,12,4,447,1,Reward2,0.02,incongruent,1
3085,2,YA,9,617,13,3,660,1,Reward4,0,congruent,0
3086,2,YA,9,617,14,3,406,1,Reward2,0.02,congruent,1
3087,2,YA,9,617,15,3,323,1,Reward1,0.01,incongruent,1
3088,2,YA,9,617,16,4,450,1,Reward1,0.01,incongruent,0
3089,2,YA,9,617,17,4,567,1,Reward4,0.04,congruent,0
3090,2,YA,9,617,18,4,452,1,Reward2,0.02,incongruent,1
3091,2,YA,9,617,19,4,397,1,Reward4,0.04,congruent,1
3092,2,YA,9,617,20,3,373,1,Reward1,0.01,congruent,1
3093,2,YA,9,617,21,3,478,1,Reward2,0.02,congruent,1
3094,2,YA,9,617,22,4,545,1,Reward4,0.04,incongruent,0
3095,2,YA,9,617,23,4,367,1,Reward2,0.02,congruent,1
3096,2,YA,9,617,24,3,677,1,Reward2,0,incongruent,0
3097,2,YA,9,617,25,4,337,1,Reward1,0.01,incongruent,0
3098,2,YA,9,617,26,4,443,1,Reward1,0.01,incongruent,1
3099,2,YA,9,617,27,4,358,1,Reward4,0.04,incongruent,1
3100,2,YA,9,617,28,4,411,1,Reward4,0.04,congruent,1
3101,2,YA,9,617,29,3,382,1,Reward2,0.02,congruent,1
3102,2,YA,9,617,30,3,371,1,Reward4,0.04,incongruent,0
3103,2,YA,9,617,31,3,586,1,Reward2,0.02,incongruent,1
3104,2,YA,9,617,32,4,441,1,Reward2,0.02,incongruent,0
3105,2,YA,9,617,33,3,546,1,Reward4,0.04,congruent,1
3106,2,YA,9,617,34,4,421,1,Reward4,0.04,incongruent,1
3107,2,YA,9,617,35,4,468,1,Reward4,0.04,congruent,1
3108,2,YA,9,617,36,4,369,1,Reward2,0.02,congruent,1
3109,2,YA,9,617,37,3,623,1,Reward4,0,incongruent,1
3110,2,YA,9,617,38,4,398,1,Reward4,0.04,incongruent,0
3111,2,YA,9,617,39,4,445,1,Reward4,0.04,incongruent,1
3112,2,YA,9,617,40,3,403,1,Reward4,0.04,incongruent,0
3113,2,YA,9,617,41,4,433,1,Reward2,0.02,congruent,0
3114,2,YA,9,617,42,3,566,0,Reward1,0,congruent,1
3115,2,YA,9,617,43,4,426,1,Reward4,0.04,congruent,0
3116,2,YA,9,617,44,4,605,1,Reward2,0.02,congruent,0
3117,2,YA,9,617,45,4,413,1,Reward1,0.01,incongruent,1
3118,2,YA,9,617,46,3,822,1,Reward1,0,incongruent,0
3119,2,YA,9,617,47,4,399,1,Reward2,0.02,congruent,1
3120,2,YA,9,617,48,3,347,1,Reward1,0.01,incongruent,0
3121,2,YA,9,617,49,4,453,1,Reward2,0.02,incongruent,1
3122,2,YA,9,617,50,4,386,1,Reward1,0.01,congruent,0
3123,2,YA,9,617,51,4,440,1,Reward4,0.04,congruent,1
3124,2,YA,9,617,52,4,462,1,Reward4,0.04,incongruent,0
3125,2,YA,9,617,53,3,371,1,Reward2,0.02,incongruent,1
3126,2,YA,9,617,54,3,481,1,Reward1,0.01,incongruent,1
3127,2,YA,9,617,55,3,381,1,Reward1,0.01,congruent,1
3128,2,YA,9,617,56,3,551,1,Reward1,0.01,congruent,0
3129,2,YA,9,617,57,4,755,1,Reward4,0,congruent,0
3130,2,YA,9,617,58,3,388,0,Reward1,0,incongruent,1
3131,2,YA,9,617,59,3,506,1,Reward2,0.02,congruent,1
3132,2,YA,9,617,60,3,475,1,Reward2,0.02,incongruent,0
3133,2,YA,9,617,61,3,351,1,Reward4,0.04,congruent,1
3134,2,YA,9,617,62,3,401,1,Reward4,0.04,congruent,0
3135,2,YA,9,617,63,4,414,1,Reward1,0.01,congruent,1
3136,2,YA,9,617,64,3,345,1,Reward2,0.02,congruent,0
3137,2,YA,9,617,65,3,315,1,Reward2,0.02,congruent,0
3138,2,YA,9,617,66,4,441,1,Reward1,0.01,congruent,1
3139,2,YA,9,617,67,3,588,0,Reward1,0,incongruent,0
3140,2,YA,9,617,68,4,438,1,Reward2,0.02,congruent,0
3141,2,YA,9,617,69,3,836,0,Reward2,0,congruent,1
3142,2,YA,9,617,70,4,436,1,Reward2,0.02,congruent,0
3143,2,YA,9,617,71,3,1035,0,Reward4,0,incongruent,0
3144,2,YA,9,617,72,3,327,1,Reward2,0.02,incongruent,1
3145,2,YA,9,617,73,3,512,1,Reward4,0.04,incongruent,1
3146,2,YA,9,617,74,3,340,1,Reward2,0.02,incongruent,1
3147,2,YA,9,617,75,3,380,1,Reward4,0.04,incongruent,1
3148,2,YA,9,617,76,3,438,1,Reward1,0.01,congruent,0
3149,2,YA,9,617,77,4,385,1,Reward2,0.02,incongruent,0
3150,2,YA,9,617,78,3,352,1,Reward4,0.04,incongruent,0
3151,2,YA,9,617,79,3,591,0,Reward1,0,incongruent,1
3152,2,YA,9,617,80,3,428,1,Reward4,0.04,incongruent,0
3153,2,YA,9,617,81,4,578,1,Reward1,0.01,congruent,0
3154,2,YA,9,617,82,4,449,1,Reward4,0.04,congruent,0
3155,2,YA,9,617,83,3,507,1,Reward4,0.04,congruent,0
3156,2,YA,9,617,84,3,412,1,Reward2,0.02,congruent,0
3157,2,YA,9,617,85,3,588,1,Reward1,0.01,incongruent,1
3158,2,YA,9,617,86,3,462,0,Reward4,0,incongruent,1
3159,2,YA,9,617,87,4,444,1,Reward1,0.01,congruent,1
3160,2,YA,9,617,88,3,598,1,Reward4,0.04,congruent,0
3161,2,YA,9,617,89,3,374,1,Reward2,0.02,incongruent,0
3162,2,YA,9,617,90,4,412,1,Reward1,0.01,incongruent,0
3163,2,YA,9,617,91,3,474,1,Reward4,0.04,incongruent,1
3164,2,YA,9,617,92,3,507,1,Reward2,0.02,congruent,0
3165,2,YA,9,617,93,3,481,1,Reward1,0.01,incongruent,0
3166,2,YA,9,617,94,4,496,1,Reward1,0.01,congruent,0
3167,2,YA,9,617,95,3,561,1,Reward4,0.04,congruent,1
3168,2,YA,9,617,96,4,430,1,Reward1,0.01,congruent,0
5473,3,YA,7,1046,1,3,680,1,Reward2,0.02,incongruent,0
5474,3,YA,7,1046,2,4,731,1,Reward2,0.02,congruent,0
5475,3,YA,7,1046,3,3,1212,1,Reward2,0,incongruent,1
5476,3,YA,7,1046,4,3,1166,1,Reward2,0,congruent,0
5477,3,YA,7,1046,5,4,740,1,Reward4,0.04,congruent,0
5478,3,YA,7,1046,6,3,862,0,Reward2,0,incongruent,1
5479,3,YA,7,1046,7,4,668,0,Reward4,0,incongruent,0
5480,3,YA,7,1046,8,3,1303,1,Reward1,0,congruent,0
5481,3,YA,7,1046,9,4,1469,1,Reward2,0,congruent,0
5482,3,YA,7,1046,10,3,1139,0,Reward1,0,incongruent,1
5483,3,YA,7,1046,11,3,689,1,Reward1,0.01,incongruent,1
5484,3,YA,7,1046,12,4,1078,1,Reward2,0,congruent,1
5485,3,YA,7,1046,13,3,868,0,Reward1,0,incongruent,0
5486,3,YA,7,1046,14,4,580,1,Reward4,0.04,incongruent,0
5487,3,YA,7,1046,15,3,578,1,Reward2,0.02,incongruent,0
5488,3,YA,7,1046,16,3,1069,1,Reward4,0,congruent,0
5489,3,YA,7,1046,17,4,491,1,Reward2,0.02,congruent,1
5490,3,YA,7,1046,18,4,807,1,Reward4,0.04,congruent,0
5491,3,YA,7,1046,19,4,806,1,Reward2,0.02,incongruent,0
5492,3,YA,7,1046,20,3,595,1,Reward4,0.04,incongruent,0
5493,3,YA,7,1046,21,3,877,1,Reward1,0.01,incongruent,1
5494,3,YA,7,1046,22,4,963,1,Reward1,0.01,incongruent,0
5495,3,YA,7,1046,23,3,834,1,Reward2,0.02,incongruent,0
5496,3,YA,7,1046,24,3,963,1,Reward4,0.04,congruent,1
5497,3,YA,7,1046,25,3,787,1,Reward4,0.04,incongruent,1
5498,3,YA,7,1046,26,4,951,1,Reward2,0.02,incongruent,0
5499,3,YA,7,1046,27,3,761,1,Reward1,0.01,incongruent,1
5500,3,YA,7,1046,28,3,933,1,Reward2,0.02,congruent,1
5501,3,YA,7,1046,29,3,643,1,Reward2,0.02,congruent,0
5502,3,YA,7,1046,30,3,542,1,Reward1,0.01,congruent,0
5503,3,YA,7,1046,31,3,1189,1,Reward2,0,incongruent,1
5504,3,YA,7,1046,32,4,738,1,Reward1,0.01,congruent,1
5505,3,YA,7,1046,33,4,588,1,Reward4,0.04,incongruent,0
5506,3,YA,7,1046,34,4,926,1,Reward2,0.02,incongruent,1
5507,3,YA,7,1046,35,3,705,1,Reward4,0.04,congruent,1
5508,3,YA,7,1046,36,3,887,1,Reward4,0.04,incongruent,1
5509,3,YA,7,1046,37,4,590,1,Reward4,0.04,congruent,1
5510,3,YA,7,1046,38,4,824,1,Reward2,0.02,congruent,0
5511,3,YA,7,1046,39,4,946,1,Reward1,0.01,congruent,0
5512,3,YA,7,1046,40,4,555,1,Reward4,0.04,congruent,0
5513,3,YA,7,1046,41,3,983,0,Reward4,0,incongruent,1
5514,3,YA,7,1046,42,4,1097,0,Reward1,0,incongruent,1
5515,3,YA,7,1046,43,3,638,1,Reward1,0.01,incongruent,0
5516,3,YA,7,1046,44,4,569,1,Reward1,0.01,congruent,1
5517,3,YA,7,1046,45,3,719,1,Reward2,0.02,congruent,0
5518,3,YA,7,1046,46,3,782,0,Reward4,0,incongruent,0
5519,3,YA,7,1046,47,3,602,1,Reward4,0.04,congruent,0
5520,3,YA,7,1046,48,3,662,1,Reward1,0.01,congruent,1
5521,3,YA,7,1046,49,3,684,1,Reward4,0.04,incongruent,0
5522,3,YA,7,1046,50,3,608,1,Reward4,0.04,congruent,1
5523,3,YA,7,1046,51,4,427,1,Reward2,0.02,congruent,1
5524,3,YA,7,1046,52,4,1030,1,Reward2,0.02,congruent,0
5525,3,YA,7,1046,53,3,525,0,Reward1,0,congruent,1
5526,3,YA,7,1046,54,4,975,0,Reward4,0,congruent,1
5527,3,YA,7,1046,55,3,711,1,Reward2,0.02,incongruent,1
5528,3,YA,7,1046,56,3,673,0,Reward4,0,incongruent,1
5529,3,YA,7,1046,57,3,679,1,Reward1,0.01,incongruent,0
5530,3,YA,7,1046,58,4,505,1,Reward4,0.04,congruent,1
5531,3,YA,7,1046,59,3,586,0,Reward2,0,incongruent,1
5532,3,YA,7,1046,60,3,1036,1,Reward2,0.02,congruent,1
5533,3,YA,7,1046,61,3,1110,1,Reward2,0,congruent,1
5534,3,YA,7,1046,62,4,1158,1,Reward2,0,incongruent,0
5535,3,YA,7,1046,63,3,784,1,Reward1,0.01,congruent,0
5536,3,YA,7,1046,64,3,736,1,Reward1,0.01,congruent,1
5537,3,YA,7,1046,65,4,926,1,Reward4,0.04,congruent,1
5538,3,YA,7,1046,66,4,1074,0,Reward1,0,congruent,1
5539,3,YA,7,1046,67,3,565,1,Reward1,0.01,incongruent,0
5540,3,YA,7,1046,68,3,1294,1,Reward2,0,incongruent,1
5541,3,YA,7,1046,69,4,1000,1,Reward1,0.01,incongruent,1
5542,3,YA,7,1046,70,4,790,1,Reward1,0.01,incongruent,0
5543,3,YA,7,1046,71,3,915,1,Reward2,0.02,incongruent,0
5544,3,YA,7,1046,72,3,1114,0,Reward4,0,incongruent,1
5545,3,YA,7,1046,73,3,604,1,Reward4,0.04,incongruent,1
5546,3,YA,7,1046,74,3,1719,1,Reward4,0,incongruent,1
5547,3,YA,7,1046,75,4,588,1,Reward1,0.01,incongruent,1
5548,3,YA,7,1046,76,4,983,1,Reward4,0.04,congruent,0
5549,3,YA,7,1046,77,4,1047,1,Reward2,0,incongruent,1
5550,3,YA,7,1046,78,3,562,1,Reward4,0.04,incongruent,0
5551,3,YA,7,1046,79,4,629,1,Reward1,0.01,congruent,0
5552,3,YA,7,1046,80,4,830,1,Reward4,0.04,congruent,1
5553,3,YA,7,1046,81,4,886,0,Reward2,0,incongruent,0
5554,3,YA,7,1046,82,4,572,0,Reward1,0,incongruent,0
5555,3,YA,7,1046,83,4,858,1,Reward1,0.01,congruent,0
5556,3,YA,7,1046,84,3,595,1,Reward4,0.04,congruent,0
5557,3,YA,7,1046,85,3,568,1,Reward1,0.01,congruent,0
5558,3,YA,7,1046,86,4,803,1,Reward1,0.01,congruent,1
5559,3,YA,7,1046,87,4,606,1,Reward4,0.04,incongruent,1
5560,3,YA,7,1046,88,4,769,1,Reward1,0.01,congruent,0
5561,3,YA,7,1046,89,4,1082,1,Reward1,0,incongruent,1
5562,3,YA,7,1046,90,3,1264,1,Reward2,0,congruent,1
5563,3,YA,7,1046,91,4,806,1,Reward1,0.01,incongruent,0
5564,3,YA,7,1046,92,3,970,1,Reward2,0.02,congruent,0
5565,3,YA,7,1046,93,4,655,0,Reward1,0,congruent,1
5566,3,YA,7,1046,94,3,667,1,Reward4,0.04,congruent,0
5567,3,YA,7,1046,95,3,1262,0,Reward2,0,congruent,1
5568,3,YA,7,1046,96,4,900,1,Reward4,0.04,incongruent,0
5569,3,YA,8,1046,1,4,787,1,Reward2,0.02,congruent,0
5570,3,YA,8,1046,2,4,797,0,Reward1,0,incongruent,0
5571,3,YA,8,1046,3,4,938,1,Reward1,0.01,congruent,1
5572,3,YA,8,1046,4,4,629,1,Reward4,0.04,incongruent,0
5573,3,YA,8,1046,5,4,802,0,Reward2,0,incongruent,1
5574,3,YA,8,1046,6,4,667,1,Reward4,0.04,congruent,1
5575,3,YA,8,1046,7,4,566,1,Reward1,0.01,congruent,1
5576,3,YA,8,1046,8,4,941,1,Reward4,0.04,congruent,1
5577,3,YA,8,1046,9,3,775,1,Reward1,0.01,congruent,1
5578,3,YA,8,1046,10,3,802,1,Reward2,0.02,congruent,1
5579,3,YA,8,1046,11,4,996,0,Reward4,0,incongruent,1
5580,3,YA,8,1046,12,4,930,1,Reward4,0.04,congruent,0
5581,3,YA,8,1046,13,3,634,1,Reward2,0.02,congruent,0
5582,3,YA,8,1046,14,3,730,1,Reward4,0.04,congruent,0
5583,3,YA,8,1046,15,3,746,1,Reward1,0.01,congruent,0
5584,3,YA,8,1046,16,3,560,0,Reward2,0,incongruent,0
5585,3,YA,8,1046,17,4,714,1,Reward4,0.04,incongruent,1
5586,3,YA,8,1046,18,4,1111,1,Reward2,0,incongruent,1
5587,3,YA,8,1046,19,4,747,1,Reward1,0.01,incongruent,1
5588,3,YA,8,1046,20,4,552,1,Reward4,0.04,incongruent,0
5589,3,YA,8,1046,21,3,652,0,Reward1,0,incongruent,0
5590,3,YA,8,1046,22,4,696,1,Reward4,0.04,incongruent,1
5591,3,YA,8,1046,23,4,730,1,Reward4,0.04,incongruent,0
5592,3,YA,8,1046,24,4,839,1,Reward2,0.02,incongruent,1
5593,3,YA,8,1046,25,4,805,0,Reward4,0,incongruent,0
5594,3,YA,8,1046,26,4,675,1,Reward2,0.02,incongruent,1
5595,3,YA,8,1046,27,4,661,1,Reward1,0.01,congruent,0
5596,3,YA,8,1046,28,4,566,1,Reward2,0.02,incongruent,0
5597,3,YA,8,1046,29,4,732,0,Reward2,0,incongruent,0
5598,3,YA,8,1046,30,4,510,1,Reward2,0.02,congruent,1
5599,3,YA,8,1046,31,3,484,1,Reward4,0.04,congruent,1
5600,3,YA,8,1046,32,4,1327,0,Reward4,0,congruent,1
5601,3,YA,8,1046,33,4,1293,0,Reward2,0,congruent,1
5602,3,YA,8,1046,34,3,494,1,Reward1,0.01,incongruent,1
5603,3,YA,8,1046,35,3,543,1,Reward4,0.04,congruent,0
5604,3,YA,8,1046,36,3,875,1,Reward1,0.01,incongruent,1
5605,3,YA,8,1046,37,3,648,1,Reward4,0.04,incongruent,0
5606,3,YA,8,1046,38,4,681,1,Reward1,0.01,congruent,1
5607,3,YA,8,1046,39,4,677,1,Reward2,0.02,congruent,0
5608,3,YA,8,1046,40,4,628,1,Reward4,0.04,congruent,0
5609,3,YA,8,1046,41,4,698,1,Reward2,0.02,incongruent,0
5610,3,YA,8,1046,42,4,645,1,Reward1,0.01,incongruent,1
5611,3,YA,8,1046,43,4,1077,1,Reward2,0,congruent,1
5612,3,YA,8,1046,44,4,524,1,Reward4,0.04,congruent,1
5613,3,YA,8,1046,45,4,553,0,Reward2,0,incongruent,1
5614,3,YA,8,1046,46,4,955,0,Reward1,0,incongruent,1
5615,3,YA,8,1046,47,4,607,0,Reward2,0,congruent,0
5616,3,YA,8,1046,48,3,541,1,Reward1,0.01,incongruent,0
5617,3,YA,8,1046,49,3,649,1,Reward4,0.04,congruent,0
5618,3,YA,8,1046,50,4,691,0,Reward4,0,incongruent,0
5619,3,YA,8,1046,51,3,799,1,Reward1,0.01,incongruent,1
5620,3,YA,8,1046,52,3,757,1,Reward1,0.01,congruent,0
5621,3,YA,8,1046,53,3,477,1,Reward2,0.02,incongruent,0
5622,3,YA,8,1046,54,3,648,1,Reward1,0.01,congruent,0
5623,3,YA,8,1046,55,3,696,0,Reward2,0,congruent,0
5624,3,YA,8,1046,56,4,717,1,Reward2,0.02,congruent,1
5625,3,YA,8,1046,57,4,475,1,Reward1,0.01,congruent,0
5626,3,YA,8,1046,58,4,572,1,Reward2,0.02,congruent,0
5627,3,YA,8,1046,59,3,1034,0,Reward4,0,incongruent,1
5628,3,YA,8,1046,60,3,742,1,Reward1,0.01,incongruent,0
5629,3,YA,8,1046,61,3,670,1,Reward2,0.02,congruent,1
5630,3,YA,8,1046,62,3,551,1,Reward2,0.02,congruent,1
5631,3,YA,8,1046,63,3,708,1,Reward2,0.02,congruent,0
5632,3,YA,8,1046,64,3,755,1,Reward4,0.04,congruent,0
5633,3,YA,8,1046,65,3,587,1,Reward4,0.04,congruent,1
5634,3,YA,8,1046,66,3,1781,0,Reward4,0,congruent,0
5635,3,YA,8,1046,67,3,544,1,Reward1,0.01,congruent,1
5636,3,YA,8,1046,68,3,562,1,Reward2,0.02,congruent,0
5637,3,YA,8,1046,69,4,612,1,Reward1,0.01,incongruent,1
5638,3,YA,8,1046,70,3,546,1,Reward2,0.02,incongruent,1
5639,3,YA,8,1046,71,4,450,1,Reward4,0.04,incongruent,1
5640,3,YA,8,1046,72,3,473,1,Reward4,0.04,congruent,1
5641,3,YA,8,1046,73,4,526,1,Reward4,0.04,congruent,0
5642,3,YA,8,1046,74,3,728,1,Reward2,0.02,incongruent,1
5643,3,YA,8,1046,75,4,609,0,Reward4,0,incongruent,1
5644,3,YA,8,1046,76,4,820,1,Reward2,0.02,congruent,1
5645,3,YA,8,1046,77,4,789,1,Reward4,0.04,incongruent,0
5646,3,YA,8,1046,78,4,610,0,Reward4,0,incongruent,1
5647,3,YA,8,1046,79,4,908,1,Reward4,0.04,congruent,1
5648,3,YA,8,1046,80,3,1514,0,Reward1,0,incongruent,1
5649,3,YA,8,1046,81,3,1033,1,Reward4,0.04,incongruent,1
5650,3,YA,8,1046,82,4,660,1,Reward1,0.01,incongruent,0
5651,3,YA,8,1046,83,4,1182,1,Reward1,0,incongruent,0
5652,3,YA,8,1046,84,3,543,1,Reward2,0.02,incongruent,0
5653,3,YA,8,1046,85,3,603,1,Reward1,0.01,congruent,0
5654,3,YA,8,1046,86,4,722,0,Reward1,0,congruent,1
5655,3,YA,8,1046,87,3,558,1,Reward1,0.01,congruent,1
5656,3,YA,8,1046,88,3,749,0,Reward2,0,incongruent,1
5657,3,YA,8,1046,89,3,617,1,Reward1,0.01,incongruent,0
5658,3,YA,8,1046,90,3,688,0,Reward1,0,congruent,0
5659,3,YA,8,1046,91,3,434,1,Reward2,0.02,incongruent,0
5660,3,YA,8,1046,92,4,491,1,Reward1,0.01,incongruent,0
5661,3,YA,8,1046,93,4,760,1,Reward1,0.01,congruent,0
5662,3,YA,8,1046,94,4,528,0,Reward4,0,incongruent,0
5663,3,YA,8,1046,95,4,507,1,Reward2,0.02,incongruent,0
5664,3,YA,8,1046,96,3,993,0,Reward1,0,congruent,1
5665,3,YA,9,1046,1,4,725,0,Reward1,0,congruent,0
5666,3,YA,9,1046,2,4,760,1,Reward1,0.01,congruent,1
5667,3,YA,9,1046,3,4,545,0,Reward1,0,incongruent,1
5668,3,YA,9,1046,4,4,621,1,Reward1,0.01,incongruent,1
5669,3,YA,9,1046,5,4,809,1,Reward2,0.02,congruent,0
5670,3,YA,9,1046,6,4,698,1,Reward1,0.01,incongruent,0
5671,3,YA,9,1046,7,4,530,0,Reward2,0,congruent,0
5672,3,YA,9,1046,8,3,519,1,Reward4,0.04,incongruent,1
5673,3,YA,9,1046,9,4,681,0,Reward2,0,congruent,1
5674,3,YA,9,1046,10,3,859,1,Reward2,0.02,congruent,0
5675,3,YA,9,1046,11,3,690,0,Reward1,0,incongruent,0
5676,3,YA,9,1046,12,3,740,0,Reward2,0,congruent,1
5677,3,YA,9,1046,13,4,838,0,Reward4,0,incongruent,0
5678,3,YA,9,1046,14,3,727,0,Reward2,0,incongruent,1
5679,3,YA,9,1046,15,3,465,1,Reward1,0.01,congruent,1
5680,3,YA,9,1046,16,4,875,1,Reward1,0.01,congruent,0
5681,3,YA,9,1046,17,4,682,1,Reward4,0.04,incongruent,0
5682,3,YA,9,1046,18,4,609,0,Reward2,0,congruent,1
5683,3,YA,9,1046,19,4,648,1,Reward4,0.04,incongruent,1
5684,3,YA,9,1046,20,4,737,1,Reward1,0.01,incongruent,1
5685,3,YA,9,1046,21,3,653,1,Reward2,0.02,incongruent,1
5686,3,YA,9,1046,22,4,905,1,Reward4,0.04,congruent,0
